,Organisatie,Functie,persnr,Kalenderjaar,maand,Dienstverband,Onderwijskwalificatie,fte,kwartaal,Datum
17367,FMG,Docent 3,2949543337328442877,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q2,2021 Q2
17368,FMG,Docent 3,2949543337328442877,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q2,2021 Q2
17369,FMG,Docent 3,2949543337328442877,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q2,2021 Q2
17370,FMG,Docent 3,2949543337328442877,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q3,2021 Q3
17371,FMG,Docent 3,2949543337328442877,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q3,2021 Q3
17372,FMG,Docent 3,2949543337328442877,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q3,2021 Q3
17373,FMG,Docent 3,2949543337328442877,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q4,2021 Q4
17374,FMG,Docent 3,2949543337328442877,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q4,2021 Q4
17375,FMG,Docent 3,2949543337328442877,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q4,2021 Q4
17376,FMG,Docent 3,2949543337328442877,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q1,2022 Q1
17377,FMG,Docent 3,2949543337328442877,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q1,2022 Q1
17378,FMG,Docent 3,2949543337328442877,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q1,2022 Q1
17379,FMG,Docent 3,2949543337328442877,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q2,2022 Q2
17380,FMG,Docent 3,2949543337328442877,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q2,2022 Q2
17381,FMG,Docent 3,2949543337328442877,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q2,2022 Q2
17382,FMG,Docent 3,2949543337328442877,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q3,2022 Q3
17383,FMG,Docent 3,2949543337328442877,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q3,2022 Q3
17384,FMG,Docent 3,2949543337328442877,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),0.2105,Q3,2022 Q3
17385,FMG,Docent 3,2949543337328442877,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),0.21052,Q4,2022 Q4
17388,FMG,Docent 3,-1638867628846898850,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2020 Q1
17389,FMG,Docent 3,-1638867628846898850,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2020 Q1
17390,FMG,Docent 3,-1638867628846898850,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2020 Q1
17391,FMG,Docent 3,-1638867628846898850,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2020 Q2
17392,FMG,Docent 3,-1638867628846898850,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2020 Q2
17393,FMG,Docent 3,-1638867628846898850,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2020 Q2
17394,FMG,Docent 3,-1638867628846898850,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2020 Q3
17395,FMG,Docent 3,-1638867628846898850,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2020 Q3
17396,FMG,Docent 3,-1638867628846898850,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2020 Q3
17397,FMG,Docent 3,-1638867628846898850,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2020 Q4
17398,FMG,Docent 3,-1638867628846898850,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2020 Q4
17399,FMG,Docent 3,-1638867628846898850,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2020 Q4
17400,FMG,Docent 3,-1638867628846898850,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
17401,FMG,Docent 3,-1638867628846898850,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
17402,FMG,Docent 3,-1638867628846898850,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
17403,FMG,Docent 3,-1638867628846898850,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
17404,FMG,Docent 3,-1638867628846898850,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
17405,FMG,Docent 3,-1638867628846898850,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
17406,FMG,Docent 3,-1638867628846898850,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2021 Q3
17407,FMG,Docent 3,-1638867628846898850,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2021 Q3
17408,FMG,Docent 3,-1638867628846898850,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2021 Q3
17409,FMG,Docent 3,-1638867628846898850,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2021 Q4
17410,FMG,Docent 3,-1638867628846898850,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2021 Q4
17411,FMG,Docent 3,-1638867628846898850,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2021 Q4
17412,FMG,Docent 3,-1638867628846898850,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2022 Q1
17413,FMG,Docent 3,-1638867628846898850,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2022 Q1
17414,FMG,Docent 3,-1638867628846898850,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2022 Q1
17415,FMG,Docent 3,-1638867628846898850,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2022 Q2
17416,FMG,Docent 3,-1638867628846898850,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2022 Q2
17417,FMG,Docent 3,-1638867628846898850,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2022 Q2
17418,FMG,Docent 3,-1638867628846898850,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2022 Q3
17419,FMG,Docent 3,-1638867628846898850,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2022 Q3
17420,FMG,Docent 3,-1638867628846898850,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2022 Q3
17421,FMG,Docent 3,-1638867628846898850,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2022 Q4
15096,FMG,Docent 1,1843071555130827471,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
15097,FMG,Docent 1,1843071555130827471,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
15098,FMG,Docent 1,1843071555130827471,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
15099,FMG,Docent 1,1843071555130827471,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
15100,FMG,Docent 1,1843071555130827471,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
15101,FMG,Docent 1,1843071555130827471,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
15102,FMG,Docent 1,1843071555130827471,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
15103,FMG,Docent 1,1843071555130827471,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
15104,FMG,Docent 1,1843071555130827471,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
15105,FMG,Docent 1,1843071555130827471,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
15106,FMG,Docent 1,1843071555130827471,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
15107,FMG,Docent 1,1843071555130827471,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
15108,FMG,Docent 1,1843071555130827471,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
15109,FMG,Docent 1,1843071555130827471,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
15110,FMG,Docent 1,1843071555130827471,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
15111,FMG,Docent 1,1843071555130827471,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
15112,FMG,Docent 1,1843071555130827471,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
15113,FMG,Docent 1,1843071555130827471,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
15114,FMG,Docent 1,1843071555130827471,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
15115,FMG,Docent 1,1843071555130827471,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
15116,FMG,Docent 1,1843071555130827471,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
15117,FMG,Docent 1,1843071555130827471,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
15118,FMG,Docent 1,1843071555130827471,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
15119,FMG,Docent 1,1843071555130827471,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
15120,FMG,Docent 1,1843071555130827471,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
15121,FMG,Docent 1,1843071555130827471,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
15122,FMG,Docent 1,1843071555130827471,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
15123,FMG,Docent 1,1843071555130827471,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
15124,FMG,Docent 1,1843071555130827471,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
15125,FMG,Docent 1,1843071555130827471,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
15126,FMG,Docent 1,1843071555130827471,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
15127,FMG,Docent 1,1843071555130827471,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
15128,FMG,Docent 1,1843071555130827471,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
15129,FMG,Docent 1,1843071555130827471,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2022 Q4
17424,FMG,Docent 3,-7802654590573437145,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2020 Q1
17425,FMG,Docent 3,-7802654590573437145,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2020 Q1
17426,FMG,Docent 3,-7802654590573437145,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2020 Q1
17427,FMG,Docent 3,-7802654590573437145,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2020 Q2
17428,FMG,Docent 3,-7802654590573437145,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2020 Q2
17429,FMG,Docent 3,-7802654590573437145,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2020 Q2
17430,FMG,Docent 3,-7802654590573437145,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2020 Q3
17431,FMG,Docent 3,-7802654590573437145,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2020 Q3
17432,FMG,Docent 3,-7802654590573437145,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2020 Q3
17433,FMG,Docent 3,-7802654590573437145,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2020 Q4
17434,FMG,Docent 3,-7802654590573437145,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2020 Q4
17435,FMG,Docent 3,-7802654590573437145,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2020 Q4
17436,FMG,Docent 3,-7802654590573437145,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2021 Q1
17437,FMG,Docent 3,-7802654590573437145,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2021 Q1
17438,FMG,Docent 3,-7802654590573437145,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2021 Q1
17439,FMG,Docent 3,-7802654590573437145,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2021 Q2
17440,FMG,Docent 3,-7802654590573437145,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2021 Q2
17441,FMG,Docent 3,-7802654590573437145,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2021 Q2
17442,FMG,Docent 3,-7802654590573437145,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2021 Q3
17443,FMG,Docent 3,-7802654590573437145,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2021 Q3
17444,FMG,Docent 3,-7802654590573437145,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2021 Q3
17445,FMG,Docent 3,-7802654590573437145,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2021 Q4
17446,FMG,Docent 3,-7802654590573437145,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2021 Q4
17447,FMG,Docent 3,-7802654590573437145,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2021 Q4
17448,FMG,Docent 3,-7802654590573437145,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2022 Q1
17449,FMG,Docent 3,-7802654590573437145,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2022 Q1
17450,FMG,Docent 3,-7802654590573437145,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q1,2022 Q1
17451,FMG,Docent 3,-7802654590573437145,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2022 Q2
17452,FMG,Docent 3,-7802654590573437145,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2022 Q2
17453,FMG,Docent 3,-7802654590573437145,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q2,2022 Q2
17454,FMG,Docent 3,-7802654590573437145,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2022 Q3
17455,FMG,Docent 3,-7802654590573437145,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2022 Q3
17456,FMG,Docent 3,-7802654590573437145,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q3,2022 Q3
17457,FMG,Docent 3,-7802654590573437145,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),0.3,Q4,2022 Q4
22879,FMG,Docent 4,-1734007668789491854,2022,8,Tijdelijk,Geen,0.54839,Q3,2022 Q3
22880,FMG,Docent 4,-1734007668789491854,2022,9,Tijdelijk,Geen,1.0,Q3,2022 Q3
22881,FMG,Docent 4,-1734007668789491854,2022,10,Tijdelijk,Geen,1.0,Q4,2022 Q4
15552,FMG,Docent 2,-1602937637636846228,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2020 Q1
15553,FMG,Docent 2,-1602937637636846228,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2020 Q1
15554,FMG,Docent 2,-1602937637636846228,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2020 Q1
15555,FMG,Docent 2,-1602937637636846228,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2020 Q2
15556,FMG,Docent 2,-1602937637636846228,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2020 Q2
15557,FMG,Docent 2,-1602937637636846228,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2020 Q2
15558,FMG,Docent 2,-1602937637636846228,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2020 Q3
15559,FMG,Docent 2,-1602937637636846228,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2020 Q3
15560,FMG,Docent 2,-1602937637636846228,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2020 Q3
15561,FMG,Docent 2,-1602937637636846228,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2020 Q4
15562,FMG,Docent 2,-1602937637636846228,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2020 Q4
15563,FMG,Docent 2,-1602937637636846228,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2020 Q4
15564,FMG,Docent 2,-1602937637636846228,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2021 Q1
15565,FMG,Docent 2,-1602937637636846228,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2021 Q1
15566,FMG,Docent 2,-1602937637636846228,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2021 Q1
15567,FMG,Docent 2,-1602937637636846228,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2021 Q2
15568,FMG,Docent 2,-1602937637636846228,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2021 Q2
15569,FMG,Docent 2,-1602937637636846228,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2021 Q2
15570,FMG,Docent 2,-1602937637636846228,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2021 Q3
15571,FMG,Docent 2,-1602937637636846228,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2021 Q3
15572,FMG,Docent 2,-1602937637636846228,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2021 Q3
15573,FMG,Docent 2,-1602937637636846228,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2021 Q4
15574,FMG,Docent 2,-1602937637636846228,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2021 Q4
15575,FMG,Docent 2,-1602937637636846228,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2021 Q4
15576,FMG,Docent 2,-1602937637636846228,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2022 Q1
15577,FMG,Docent 2,-1602937637636846228,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2022 Q1
15578,FMG,Docent 2,-1602937637636846228,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q1,2022 Q1
15579,FMG,Docent 2,-1602937637636846228,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2022 Q2
15580,FMG,Docent 2,-1602937637636846228,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2022 Q2
15581,FMG,Docent 2,-1602937637636846228,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q2,2022 Q2
15582,FMG,Docent 2,-1602937637636846228,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2022 Q3
15583,FMG,Docent 2,-1602937637636846228,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2022 Q3
15584,FMG,Docent 2,-1602937637636846228,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q3,2022 Q3
15585,FMG,Docent 2,-1602937637636846228,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),0.2,Q4,2022 Q4
17460,FMG,Docent 3,-4774113226586447208,2020,1,Vast,Seniorkwalificatie Onderwijs (SKO),0.85529,Q1,2020 Q1
17461,FMG,Docent 3,-4774113226586447208,2020,2,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q1,2020 Q1
17462,FMG,Docent 3,-4774113226586447208,2020,3,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q1,2020 Q1
17463,FMG,Docent 3,-4774113226586447208,2020,4,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q2,2020 Q2
17464,FMG,Docent 3,-4774113226586447208,2020,5,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q2,2020 Q2
17465,FMG,Docent 3,-4774113226586447208,2020,6,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q2,2020 Q2
17466,FMG,Docent 3,-4774113226586447208,2020,7,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q3,2020 Q3
17467,FMG,Docent 3,-4774113226586447208,2020,8,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q3,2020 Q3
17468,FMG,Docent 3,-4774113226586447208,2020,9,Vast,Seniorkwalificatie Onderwijs (SKO),0.5789,Q3,2020 Q3
17469,FMG,Docent 3,-4774113226586447208,2020,10,Vast,Seniorkwalificatie Onderwijs (SKO),0.7789,Q4,2020 Q4
17470,FMG,Docent 3,-4774113226586447208,2020,11,Vast,Seniorkwalificatie Onderwijs (SKO),0.7789,Q4,2020 Q4
17471,FMG,Docent 3,-4774113226586447208,2020,12,Vast,Seniorkwalificatie Onderwijs (SKO),0.7789,Q4,2020 Q4
17472,FMG,Docent 3,-4774113226586447208,2021,1,Vast,Seniorkwalificatie Onderwijs (SKO),0.7788999999999999,Q1,2021 Q1
17473,FMG,Docent 3,-4774113226586447208,2021,2,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q1,2021 Q1
17474,FMG,Docent 3,-4774113226586447208,2021,3,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q1,2021 Q1
17475,FMG,Docent 3,-4774113226586447208,2021,4,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q2,2021 Q2
17476,FMG,Docent 3,-4774113226586447208,2021,5,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q2,2021 Q2
17477,FMG,Docent 3,-4774113226586447208,2021,6,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q2,2021 Q2
17478,FMG,Docent 3,-4774113226586447208,2021,7,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q3,2021 Q3
17479,FMG,Docent 3,-4774113226586447208,2021,8,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q3,2021 Q3
17480,FMG,Docent 3,-4774113226586447208,2021,9,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q3,2021 Q3
17481,FMG,Docent 3,-4774113226586447208,2021,10,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q4,2021 Q4
17482,FMG,Docent 3,-4774113226586447208,2021,11,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q4,2021 Q4
17483,FMG,Docent 3,-4774113226586447208,2021,12,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q4,2021 Q4
17484,FMG,Docent 3,-4774113226586447208,2022,1,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q1,2022 Q1
17485,FMG,Docent 3,-4774113226586447208,2022,2,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q1,2022 Q1
17486,FMG,Docent 3,-4774113226586447208,2022,3,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q1,2022 Q1
17487,FMG,Docent 3,-4774113226586447208,2022,4,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q2,2022 Q2
17488,FMG,Docent 3,-4774113226586447208,2022,5,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q2,2022 Q2
17489,FMG,Docent 3,-4774113226586447208,2022,6,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q2,2022 Q2
17490,FMG,Docent 3,-4774113226586447208,2022,7,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q3,2022 Q3
17491,FMG,Docent 3,-4774113226586447208,2022,8,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q3,2022 Q3
17492,FMG,Docent 3,-4774113226586447208,2022,9,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q3,2022 Q3
17493,FMG,Docent 3,-4774113226586447208,2022,10,Vast,Seniorkwalificatie Onderwijs (SKO),0.75,Q4,2022 Q4
17496,FMG,Docent 3,-7110472807195175648,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2020 Q1
17497,FMG,Docent 3,-7110472807195175648,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2020 Q1
17498,FMG,Docent 3,-7110472807195175648,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2020 Q1
17499,FMG,Docent 3,-7110472807195175648,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2020 Q2
17500,FMG,Docent 3,-7110472807195175648,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2020 Q2
17501,FMG,Docent 3,-7110472807195175648,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2020 Q2
17502,FMG,Docent 3,-7110472807195175648,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2020 Q3
17503,FMG,Docent 3,-7110472807195175648,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2020 Q3
17504,FMG,Docent 3,-7110472807195175648,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2020 Q3
17505,FMG,Docent 3,-7110472807195175648,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2020 Q4
17506,FMG,Docent 3,-7110472807195175648,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2020 Q4
17507,FMG,Docent 3,-7110472807195175648,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2020 Q4
17508,FMG,Docent 3,-7110472807195175648,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
17509,FMG,Docent 3,-7110472807195175648,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
17510,FMG,Docent 3,-7110472807195175648,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
17511,FMG,Docent 3,-7110472807195175648,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
17512,FMG,Docent 3,-7110472807195175648,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
17513,FMG,Docent 3,-7110472807195175648,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
17514,FMG,Docent 3,-7110472807195175648,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2021 Q3
